method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.10093242605216801,0.1204034945573727,0.12795188221746212,0.02701945616529411,7.300510114682499e-4,0.15694199225807487,0.05600956620590686,0.0031370715065738635,0.7719298245614175,0.6709973985092494,0.4502375088061805,0.5
