method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.8636376056820154,0.5358875516850311,0.7089643635372005,-0.15467324214481493,0.023923811835588553,0.811802474460963,-0.05183513122105243,0.0026868808287037246,1.546783625730976,0.6831460200489605,0.46668848470873475,0.5
