method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.5487368537578732,0.3656916742435005,0.4415107192460159,-0.10722613451185725,0.011497443922354906,0.4998316872808758,-0.048905166476997386,0.002391715308142829,1.2251461988304024,0.6764093450725293,0.45752960210144794,0.5
