method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivnorm,0.369766186689958,0.22888582725146012,0.2571984930080673,-0.11256769368189068,0.01267148566085997,0.3796525401480104,0.009886353458052444,9.773998469754552e-5,0.745614035087715,0.375847848397757,0.14126160514522332,-0.5
