method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.5331763755530119,0.41110569760382554,0.5084847913598254,-0.02469158419318651,6.09674329969218e-4,0.5338549215786678,6.785460256558684e-4,4.604247089333744e-7,0.5789473684210562,0.04577099286804431,0.0020949837881265635,-0.5
