method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.2904210912529379,0.16738592368933983,0.18221042028916745,-0.10821067096377046,0.011709549310429395,0.20765623323261137,-0.08276485802032654,0.0068500217231248104,0.043859649122813114,-0.2465614421301248,0.06079254474528688,0
