method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.5452022075187415,0.34649318997803497,0.41409986374643903,-0.13110234377230245,0.017187824542590973,0.4102401810049434,-0.13496202651379807,0.018214748600711133,0.5409356725146209,-0.004266535004120553,1.8203320941385967e-5,-0.5
