method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivnorm,0.02946123667061329,0.05782926251945909,0.05953407808697775,0.03007284141636446,9.043757908538055e-4,0.09420179917414938,0.06474056250353609,0.004191340433274263,0.28362573099416605,0.25416449432355276,0.06459959017474728,-0.5
