method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.17934331134893,0.15316785257135204,0.16552059815404863,-0.013822713194881375,1.910674000679477e-4,0.20970265245031805,0.03035934110138805,9.216895921104296e-4,0.1549707602339312,-0.02437255111499881,5.940212478532296e-4,-0.5
