method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.27511635259725153,0.22810501680430104,0.2562172424257798,-0.018899110171471722,3.5717636527342594e-4,0.2904934403014649,0.015377087704213366,2.3645482626306988e-4,0.28947368421053854,0.014357331613287005,2.0613297105389044e-4,-0.5
