method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.4407335550058633,0.32169900765779824,0.3794695037065814,-0.06126405129928192,0.0037532839816010466,0.3973591709253808,-0.0433743840804825,0.0018813371943612136,0.2251461988304101,-0.21558735617545322,0.04647790814272173,0.5
