method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.030109912855550647,0.1618951910578086,0.1757370071110782,0.14562709425552756,0.021207250581308307,0.16219069633328792,0.13208078347773727,0.017445333364092916,0.49122807017542613,0.4611181573198755,0.21262995501007745,-0.5
