method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.38608034513890743,0.37981148006303744,0.46200894561859673,0.0759286004796893,0.005765152370804274,0.46501484660996945,0.07893450147106201,0.0062306555224850915,-0.5701754385964941,-0.9562557837354015,0.914425123927407,0.5
