true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.6841100781291459,0.6312124580718725,-0.05289762005727339,0.002798158207723652,1.4152046783625798,0.7310946002334339,0.5344993144904845
