true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.46051758596048337,0.3450706517488148,-0.11544693421166857,0.013327994618873332,0.5526315789473717,0.09211399298688833,0.008484987703988511
