true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.12008899282800982,0.10573526039386838,-0.014353732434141439,2.0602963479092392e-4,-0.2309941520467931,-0.3510831448748029,0.12325937461518185
