true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.027440160928591004,0.04740516883231501,0.01996500790372401,3.986015405957621e-4,0.21637426900585277,0.18893410807726177,0.035696097194950434
