true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.09624370420648613,0.018876892223366543,-0.0773668119831196,0.005985623596431377,-0.1900584795321464,-0.28630218373863253,0.0819689404135097
