true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.46915596950607585,0.3664543650675832,-0.10270160443849263,0.01054761955424061,1.2543859649123055,0.7852299954062296,0.6165861456856674
