true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.4943983707358809,0.4521265682066315,-0.04227180252924939,0.0017869052890718553,0.461988304093578,-0.03241006664230289,0.0010504124197585148
