true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.663056191277791,0.7086831694878074,0.04562697821001638,0.0020818211405773095,1.564327485380132,0.9012712941023411,0.8122899455729086
