true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.3899279066086805,0.3151702413018669,-0.0747576653068136,0.005588708522125562,0.33040935672514443,-0.059518549883536054,0.0035424577802389695
