true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.36762888199562355,0.4173459245749595,0.04971704257933596,0.0024717843228355047,0.5000000000000018,0.13237111800437823,0.017522112881729026
