true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.10759477370886139,0.10708957580377335,-5.051979050880451e-4,2.552249233053494e-7,-0.13742690058479518,-0.24502167429365657,0.06003562087366672
