true_params,bivpois_eta,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse
0.5295355420318888,0.4867924836513435,-0.04274305838054532,0.0018269690397227053,0.54970760233917,0.020172060307281248,4.0691201704059164e-4
