date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_touches,home_pressures,home_tackles,home_interceptions,home_blocks,home_shot_creating_actions,home_goal_creating_actions,home_passes_attempted,home_passes_completed,home_carries,home_passing_progressive_dist,home_carry_progressive_dist,home_dribble_attempts,home_dribble_success,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_touches,away_pressures,away_tackles,away_interceptions,away_blocks,away_shot_creating_actions,away_goal_creating_actions,away_passes_attempted,away_passes_completed,away_carries,away_passing_progressive_dist,away_carry_progressive_dist,away_dribble_attempts,away_dribble_success,away_fouls_committed,season
2018-09-01,Hoffenheim,Freiburg,3,1,3.5,2.7,28619,Robert Hartmann,https://fbref.com/en/matches/4336e7ef/Hoffenheim-Freiburg-September-1-2018-Bundesliga,0,0,1,0,21,7,634,128,8,12,17,21,3,503,392,441,2915,1449,7,4,13,0,0,2,0,12,5,477,195,18,12,18,14,0,372,251,280,2253,944,4,2,14,2018-2019
2018-09-01,Stuttgart,Bayern Munich,0,3,0.2,1.8,58680,Harm Osmers,https://fbref.com/en/matches/c3e88598/Stuttgart-Bayern-Munich-September-1-2018-Bundesliga,0,0,0,0,4,0,451,209,20,13,20,6,0,344,265,288,1876,802,16,9,3,0,0,0,0,23,7,812,136,21,12,5,40,6,712,626,659,3506,1714,15,10,9,2018-2019
2018-09-02,RB Leipzig,Düsseldorf,1,1,1.8,1.2,34975,Marco Fritz,https://fbref.com/en/matches/a3d02ead/RB-Leipzig-Fortuna-Dusseldorf-September-2-2018-Bundesliga,0,0,1,0,24,5,767,111,9,8,10,42,2,659,519,550,3644,1934,13,5,11,0,0,4,0,14,7,447,136,17,22,25,17,2,315,186,183,2293,574,9,5,15,2018-2019
2018-09-02,Schalke 04,Hertha BSC,0,2,1.8,0.6,60181,Sascha Stegemann,https://fbref.com/en/matches/bd1b09d2/Schalke-04-Hertha-BSC-September-2-2018-Bundesliga,0,1,1,1,16,4,582,132,7,9,5,19,0,499,374,405,2862,1682,6,4,18,0,0,1,0,5,3,477,169,10,14,21,7,4,390,269,282,1953,753,4,1,17,2018-2019
2018-09-14,Dortmund,Eint Frankfurt,3,1,0.9,0.3,81000,Benjamin Cortus,https://fbref.com/en/matches/2e9e9b3d/Borussia-Dortmund-Eintracht-Frankfurt-September-14-2018-Bundesliga,0,0,0,0,8,5,779,116,10,18,11,12,5,685,552,578,3478,1328,9,6,11,0,0,1,0,5,2,555,149,13,17,12,7,1,463,334,369,2637,880,9,7,12,2018-2019
2018-09-15,Düsseldorf,Hoffenheim,2,1,1.5,2.3,40111,Tobias Stieler,https://fbref.com/en/matches/dfc19f6c/Fortuna-Dusseldorf-Hoffenheim-September-15-2018-Bundesliga,1,1,1,0,7,3,400,266,16,14,12,13,4,303,191,227,2352,804,7,4,11,0,0,2,0,21,5,685,181,6,4,15,32,0,604,488,512,3657,2173,20,12,21,2018-2019
2018-09-15,Mainz 05,Augsburg,2,1,2.8,0.7,21105,Martin Petersen,https://fbref.com/en/matches/fca3b92a/Mainz-05-Augsburg-September-15-2018-Bundesliga,0,0,1,0,21,5,586,162,23,12,12,28,0,469,350,373,3512,902,20,11,9,0,0,2,0,14,4,538,171,19,7,15,25,2,415,303,333,2925,896,12,6,18,2018-2019
2018-09-15,Bayern Munich,Leverkusen,3,1,1.3,0.8,75000,Tobias Welz,https://fbref.com/en/matches/46d956ee/Bayern-Munich-Bayer-Leverkusen-September-15-2018-Bundesliga,0,0,0,0,18,5,960,121,9,3,7,24,3,874,773,767,4274,1711,12,9,6,1,1,1,1,3,0,399,280,12,15,20,4,1,297,208,226,1804,585,6,4,12,2018-2019
2018-09-15,Wolfsburg,Hertha BSC,2,2,2,0.8,25090,Christian Dingert,https://fbref.com/en/matches/2158228d/Wolfsburg-Hertha-BSC-September-15-2018-Bundesliga,1,1,1,0,15,5,654,191,15,13,13,20,2,562,432,456,3427,835,10,8,12,0,0,2,0,10,5,483,94,10,16,17,15,1,369,255,258,2168,785,8,6,13,2018-2019
2018-09-15,RB Leipzig,Hannover 96,3,2,2.3,1.2,38937,Robert Kampka,https://fbref.com/en/matches/2ea0f5ef/RB-Leipzig-Hannover-96-September-15-2018-Bundesliga,0,0,4,0,13,6,459,144,25,11,26,21,4,332,222,231,1928,786,15,8,12,0,0,4,0,16,6,747,84,16,17,15,16,2,644,521,542,3208,1328,22,9,15,2018-2019
2018-09-15,M'gladbach,Schalke 04,2,1,1.3,1.6,54022,Manuel Gräfe,https://fbref.com/en/matches/4edf61e8/Borussia-Monchengladbach-Schalke-04-September-15-2018-Bundesliga,0,0,0,0,15,4,629,123,17,18,17,28,4,512,385,419,2734,1469,23,10,5,0,0,4,0,19,7,586,212,18,11,18,27,1,485,356,366,2826,1232,7,2,13,2018-2019
2018-09-16,Werder Bremen,Nürnberg,1,1,0.7,1,42100,Daniel Schlager,https://fbref.com/en/matches/245a034e/Werder-Bremen-Nurnberg-September-16-2018-Bundesliga,0,0,2,0,13,2,673,104,6,10,13,23,2,577,482,492,3204,1811,7,5,17,0,0,0,0,11,2,561,114,12,15,21,17,1,451,353,391,2839,1325,8,6,6,2018-2019
2018-09-16,Freiburg,Stuttgart,3,3,1.1,1,24000,Deniz Aytekin,https://fbref.com/en/matches/0109e2f9/Freiburg-Stuttgart-September-16-2018-Bundesliga,0,0,2,1,11,5,524,99,11,8,14,15,5,411,301,321,2338,923,2,1,15,0,0,4,0,9,6,635,118,14,8,14,11,3,532,408,431,2824,1012,9,7,13,2018-2019
2018-09-21,Stuttgart,Düsseldorf,0,0,1.4,0.9,54410,Robert Hartmann,https://fbref.com/en/matches/a4d833f7/Stuttgart-Fortuna-Dusseldorf-September-21-2018-Bundesliga,0,0,0,0,12,3,652,82,10,12,24,22,0,536,425,447,3276,1117,5,5,9,0,0,2,0,18,7,541,124,12,15,16,29,0,452,329,313,2853,982,13,10,23,2018-2019
2018-09-22,Augsburg,Werder Bremen,2,3,2.2,1.5,28434,Felix Zwayer,https://fbref.com/en/matches/c955366f/Augsburg-Werder-Bremen-September-22-2018-Bundesliga,0,0,2,0,22,8,582,140,16,15,11,30,4,483,340,365,2623,1130,15,10,10,0,0,2,0,13,7,607,169,9,18,22,22,6,493,370,374,2853,993,13,8,13,2018-2019
2018-09-22,Hertha BSC,M'gladbach,4,2,2.8,2.2,51852,Markus Schmidt,https://fbref.com/en/matches/35d30fee/Hertha-BSC-Borussia-Monchengladbach-September-22-2018-Bundesliga,0,0,2,0,16,7,630,155,16,8,17,27,8,526,426,398,3125,1107,20,14,9,1,1,2,0,17,3,623,122,11,7,17,27,4,528,430,432,3066,1442,20,10,14,2018-2019
2018-09-22,Wolfsburg,Freiburg,1,3,0.7,2,23011,Sascha Stegemann,https://fbref.com/en/matches/40ca9e78/Wolfsburg-Freiburg-September-22-2018-Bundesliga,0,0,0,0,17,8,831,133,17,16,14,24,2,709,573,619,3917,1936,16,8,14,0,1,3,0,10,7,433,174,18,17,19,18,5,290,174,209,1902,815,17,9,17,2018-2019
2018-09-22,Hoffenheim,Dortmund,1,1,2.1,1.3,30150,Harm Osmers,https://fbref.com/en/matches/c5cdb30a/Hoffenheim-Borussia-Dortmund-September-22-2018-Bundesliga,0,0,2,0,19,6,543,143,24,16,14,26,0,434,357,362,2433,1369,11,6,12,0,0,1,1,8,2,738,144,14,6,9,12,2,648,561,558,3227,1910,24,8,12,2018-2019
2018-09-22,Nürnberg,Hannover 96,2,0,1.2,0.7,36736,Bastian Dankert,https://fbref.com/en/matches/90d0f261/Nurnberg-Hannover-96-September-22-2018-Bundesliga,0,0,3,0,15,6,624,118,11,3,11,19,3,544,448,442,3100,1334,13,5,14,0,0,1,1,9,2,529,137,6,10,13,16,0,439,344,321,2813,790,7,5,9,2018-2019
2018-09-22,Schalke 04,Bayern Munich,0,2,0.4,2.4,62271,Daniel Siebert,https://fbref.com/en/matches/2bd3ce0b/Schalke-04-Bayern-Munich-September-22-2018-Bundesliga,0,0,2,0,10,2,427,175,21,17,14,11,0,331,233,249,2051,768,27,12,13,1,1,1,0,13,6,835,105,18,13,7,27,3,740,636,630,4102,1522,20,14,11,2018-2019
2018-09-23,Leverkusen,Mainz 05,1,0,1.3,0.8,27473,Marco Fritz,https://fbref.com/en/matches/bfec2515/Bayer-Leverkusen-Mainz-05-September-23-2018-Bundesliga,0,0,2,0,20,5,662,295,31,9,19,37,2,526,418,455,3059,1341,19,11,12,0,0,2,0,11,5,629,133,19,11,13,16,0,510,405,427,3040,1362,20,4,13,2018-2019
2018-09-23,Eint Frankfurt,RB Leipzig,1,1,1.6,1.5,43800,Felix Brych,https://fbref.com/en/matches/5bc9ec11/Eintracht-Frankfurt-RB-Leipzig-September-23-2018-Bundesliga,0,0,1,0,8,5,530,126,15,10,15,14,1,448,273,310,2979,678,14,7,17,1,1,1,0,8,1,630,168,15,19,24,14,2,511,361,362,2760,968,14,8,9,2018-2019
2018-09-25,Werder Bremen,Hertha BSC,3,1,2.5,1,39100,Guido Winkmann,https://fbref.com/en/matches/25b91a32/Werder-Bremen-Hertha-BSC-September-25-2018-Bundesliga,1,1,1,0,13,5,676,128,16,10,18,17,3,571,445,452,3335,1062,7,5,13,0,0,3,0,12,1,595,93,3,10,19,15,2,488,369,395,2938,1074,11,5,9,2018-2019
2018-09-25,Freiburg,Schalke 04,1,0,1.5,0.8,24000,Frank Willenborg,https://fbref.com/en/matches/2c5a5bed/Freiburg-Schalke-04-September-25-2018-Bundesliga,0,0,2,0,14,4,460,102,7,8,13,20,1,369,245,287,2002,758,18,11,13,0,0,4,0,14,2,581,85,17,12,13,22,0,495,369,401,2428,1613,22,15,13,2018-2019
2018-09-25,Bayern Munich,Augsburg,1,1,1.7,1.3,75000,Sören Storks,https://fbref.com/en/matches/17b39dc8/Bayern-Munich-Augsburg-September-25-2018-Bundesliga,0,0,3,0,13,7,749,135,10,16,15,22,2,649,526,531,3660,1760,25,18,6,0,0,2,0,11,3,472,134,22,16,19,11,1,374,235,248,2275,585,12,8,17,2018-2019
2018-09-25,Hannover 96,Hoffenheim,1,3,1.7,1.9,33500,Christian Dingert,https://fbref.com/en/matches/2ee18252/Hannover-96-Hoffenheim-September-25-2018-Bundesliga,1,1,2,0,17,6,715,204,13,21,21,26,2,594,472,416,3494,1729,13,10,13,0,0,2,0,17,8,545,234,14,12,19,23,6,435,306,302,2868,1174,14,9,14,2018-2019
2018-09-26,Düsseldorf,Leverkusen,1,2,2.2,1.7,40046,Manuel Gräfe,https://fbref.com/en/matches/5470a6be/Fortuna-Dusseldorf-Bayer-Leverkusen-September-26-2018-Bundesliga,1,1,2,0,18,3,627,164,28,17,19,29,2,491,358,393,2955,1016,14,5,10,0,0,2,0,7,3,712,148,24,13,26,9,2,584,450,484,3380,1220,22,12,14,2018-2019
2018-09-26,M'gladbach,Eint Frankfurt,3,1,1.6,1.3,41257,Sven Jablonski,https://fbref.com/en/matches/3adcdef9/Borussia-Monchengladbach-Eintracht-Frankfurt-September-26-2018-Bundesliga,0,0,0,0,21,9,636,151,23,10,22,33,6,516,408,390,2915,1256,12,6,7,0,0,0,0,12,2,539,220,17,12,14,10,0,430,320,291,2541,971,13,6,11,2018-2019
2018-09-26,Mainz 05,Wolfsburg,0,0,0.4,1,19205,Tobias Stieler,https://fbref.com/en/matches/c3c7027a/Mainz-05-Wolfsburg-September-26-2018-Bundesliga,0,0,1,0,12,2,541,183,10,17,19,16,0,435,317,332,2475,830,9,6,17,0,0,2,0,13,4,572,98,10,11,12,23,0,485,347,321,2726,917,13,10,14,2018-2019
2018-09-26,Dortmund,Nürnberg,7,0,2.1,0.1,75700,Patrick Ittrich,https://fbref.com/en/matches/77d6900c/Borussia-Dortmund-Nurnberg-September-26-2018-Bundesliga,0,0,0,0,20,10,1006,62,5,13,9,32,12,912,836,858,3936,1800,16,10,6,0,0,2,0,3,1,442,96,11,17,18,5,0,350,269,285,1781,876,7,6,10,2018-2019
2018-09-26,RB Leipzig,Stuttgart,2,0,3.2,0.7,32187,Robert Schröder,https://fbref.com/en/matches/605b6da1/RB-Leipzig-Stuttgart-September-26-2018-Bundesliga,0,0,2,0,18,8,582,140,23,10,16,26,3,454,351,386,3036,984,15,11,13,0,0,3,0,9,0,695,124,23,16,13,13,0,567,441,464,3019,1158,17,6,9,2018-2019
2018-09-28,Hertha BSC,Bayern Munich,2,0,1.2,2,74669,Marco Fritz,https://fbref.com/en/matches/3777a8b5/Hertha-BSC-Bayern-Munich-September-28-2018-Bundesliga,1,1,3,0,5,3,458,212,15,17,20,9,4,326,225,261,2273,771,11,7,14,0,0,1,0,24,3,800,43,17,9,9,31,0,682,565,600,3567,1883,15,12,14,2018-2019
2018-09-29,Schalke 04,Mainz 05,1,0,1,0.9,61810,Benjamin Cortus,https://fbref.com/en/matches/90906274/Schalke-04-Mainz-05-September-29-2018-Bundesliga,0,0,2,0,16,2,481,109,19,11,13,21,2,376,264,304,2171,1242,17,11,22,0,0,2,0,13,4,575,132,13,11,10,19,0,482,356,400,2730,1265,18,13,21,2018-2019
2018-09-29,Stuttgart,Werder Bremen,2,1,2.3,1.5,58569,Tobias Welz,https://fbref.com/en/matches/cdd2d30f/Stuttgart-Werder-Bremen-September-29-2018-Bundesliga,0,0,3,0,17,5,484,177,15,15,15,30,5,364,252,288,2455,1134,12,9,15,0,0,3,1,15,3,670,107,13,10,14,23,1,569,450,468,3752,1257,14,11,14,2018-2019
2018-09-29,Hoffenheim,RB Leipzig,1,2,1.8,1.6,28115,Deniz Aytekin,https://fbref.com/en/matches/15d9bc1b/Hoffenheim-RB-Leipzig-September-29-2018-Bundesliga,1,1,1,0,10,4,702,159,27,13,21,15,2,584,455,433,3182,1660,28,20,5,0,0,3,0,19,6,593,149,14,9,13,33,3,466,367,381,3316,1435,38,21,15,2018-2019
2018-09-29,Nürnberg,Düsseldorf,3,0,2.2,1.1,36102,Harm Osmers,https://fbref.com/en/matches/cfba1277/Nurnberg-Fortuna-Dusseldorf-September-29-2018-Bundesliga,1,1,0,0,9,5,472,98,5,14,20,15,4,379,285,326,1962,935,15,6,10,0,0,2,0,14,4,666,103,15,10,14,22,0,594,486,516,3336,1532,8,7,9,2018-2019
2018-09-29,Wolfsburg,M'gladbach,2,2,1.3,0.7,24100,Felix Zwayer,https://fbref.com/en/matches/69f4b9a7/Wolfsburg-Borussia-Monchengladbach-September-29-2018-Bundesliga,0,0,2,0,12,2,652,134,13,15,18,17,2,559,443,495,3039,1845,16,11,6,0,0,2,0,11,3,552,175,12,7,20,21,4,460,350,387,2559,1364,12,8,14,2018-2019
2018-09-29,Leverkusen,Dortmund,2,4,1.1,2.7,30210,Felix Brych,https://fbref.com/en/matches/8cdb2de1/Bayer-Leverkusen-Borussia-Dortmund-September-29-2018-Bundesliga,0,0,1,0,12,6,628,107,20,9,18,16,3,528,396,425,2387,895,6,4,11,0,0,1,0,17,10,811,134,8,14,12,30,7,690,578,606,3310,1715,18,14,12,2018-2019
2018-09-30,Eint Frankfurt,Hannover 96,4,1,2.1,0.4,46300,Robert Hartmann,https://fbref.com/en/matches/6c561d38/Eintracht-Frankfurt-Hannover-96-September-30-2018-Bundesliga,0,0,1,0,14,7,502,116,14,13,21,25,8,383,252,283,2470,757,13,7,16,0,0,2,0,4,1,628,58,22,16,17,7,2,519,374,405,2539,1042,14,7,14,2018-2019
2018-09-30,Augsburg,Freiburg,4,1,3.8,1.5,26488,Robert Kampka,https://fbref.com/en/matches/46f641e9/Augsburg-Freiburg-September-30-2018-Bundesliga,1,1,0,0,21,10,557,122,18,9,10,33,7,461,352,342,2938,805,8,5,14,0,0,1,0,13,5,547,30,9,13,7,20,2,445,347,343,3066,789,10,3,9,2018-2019
2018-10-05,Werder Bremen,Wolfsburg,2,0,1,0.4,42100,Martin Petersen,https://fbref.com/en/matches/7f5680df/Werder-Bremen-Wolfsburg-October-5-2018-Bundesliga,0,0,1,0,14,5,606,96,16,13,20,24,4,486,356,380,2864,1195,6,5,16,0,0,2,0,10,4,605,154,15,12,18,14,0,512,361,376,2705,1169,10,5,13,2018-2019
2018-10-06,Düsseldorf,Schalke 04,0,2,0.6,1.6,52000,Sven Jablonski,https://fbref.com/en/matches/bbc47daf/Fortuna-Dusseldorf-Schalke-04-October-6-2018-Bundesliga,0,0,3,0,9,3,490,144,9,10,6,13,0,417,286,290,2434,1040,15,12,15,0,0,1,0,14,5,530,70,12,21,15,16,3,448,320,337,2913,1010,10,8,13,2018-2019
2018-10-06,Dortmund,Augsburg,4,3,1.9,2.2,81365,Markus Schmidt,https://fbref.com/en/matches/b8631e1e/Borussia-Dortmund-Augsburg-October-6-2018-Bundesliga,0,0,1,0,20,7,737,100,11,8,24,30,7,625,509,499,3327,1651,17,15,5,0,0,7,0,13,6,438,202,15,12,26,20,3,340,218,219,2180,744,3,1,22,2018-2019
2018-10-06,Mainz 05,Hertha BSC,0,0,2.1,1.5,22405,Daniel Schlager,https://fbref.com/en/matches/11c5fbc6/Mainz-05-Hertha-BSC-October-6-2018-Bundesliga,0,0,0,0,23,3,658,136,13,14,12,37,0,552,448,482,3045,1507,10,9,13,0,0,2,0,12,1,570,85,10,12,12,21,0,472,357,329,3207,873,14,11,8,2018-2019
2018-10-06,Hannover 96,Stuttgart,3,1,1.7,0.9,40800,Sascha Stegemann,https://fbref.com/en/matches/8023d4f5/Hannover-96-Stuttgart-October-6-2018-Bundesliga,0,0,1,0,16,7,577,139,11,12,14,30,6,464,325,334,2627,968,10,6,17,0,0,2,0,11,6,590,131,12,13,20,19,2,466,330,314,2545,901,12,11,10,2018-2019
2018-10-06,Bayern Munich,M'gladbach,0,3,1.6,0.5,75000,Frank Willenborg,https://fbref.com/en/matches/fdbf07ac/Bayern-Munich-Borussia-Monchengladbach-October-6-2018-Bundesliga,0,0,2,0,15,3,882,55,15,4,11,22,0,803,700,742,3777,2423,30,18,8,0,0,2,0,7,3,414,149,14,8,13,10,6,321,219,253,1633,869,13,6,5,2018-2019
2018-10-07,Freiburg,Leverkusen,0,0,0.3,1.1,23800,Bastian Dankert,https://fbref.com/en/matches/0eb89ed8/Freiburg-Bayer-Leverkusen-October-7-2018-Bundesliga,0,0,3,0,7,1,499,141,21,12,23,4,0,411,293,338,2192,1183,16,11,13,0,0,1,0,16,0,633,187,18,12,14,18,0,530,418,464,2998,1145,23,13,12,2018-2019
2018-10-07,Hoffenheim,Eint Frankfurt,1,2,2.2,1,29785,Daniel Siebert,https://fbref.com/en/matches/50c867b9/Hoffenheim-Eintracht-Frankfurt-October-7-2018-Bundesliga,0,0,2,0,21,5,729,171,15,7,8,32,2,633,523,557,3469,2216,16,8,16,0,0,3,1,6,4,427,189,21,12,25,10,3,291,200,224,2696,867,14,10,20,2018-2019
2018-10-07,RB Leipzig,Nürnberg,6,0,2.1,0.2,37389,Tobias Stieler,https://fbref.com/en/matches/55dbe02c/RB-Leipzig-Nurnberg-October-7-2018-Bundesliga,0,1,0,0,19,7,763,118,17,10,14,30,8,661,562,601,3195,1756,15,9,11,0,0,1,1,4,0,570,160,18,20,16,6,0,459,362,403,2098,1222,16,9,12,2018-2019
2018-10-19,Eint Frankfurt,Düsseldorf,7,1,3.7,1,51000,Deniz Aytekin,https://fbref.com/en/matches/9b5b9f0c/Eintracht-Frankfurt-Fortuna-Dusseldorf-October-19-2018-Bundesliga,1,1,0,0,21,12,626,65,13,6,9,29,9,534,434,468,3201,1567,12,10,14,0,0,2,0,9,4,560,96,9,22,13,15,2,457,370,370,2439,1017,8,5,13,2018-2019
2018-10-20,Augsburg,RB Leipzig,0,0,0.2,0.9,28703,Tobias Welz,https://fbref.com/en/matches/e840ca88/Augsburg-RB-Leipzig-October-20-2018-Bundesliga,0,0,2,0,5,0,570,101,19,15,12,8,0,452,298,314,2799,739,14,11,21,0,0,5,0,16,3,518,212,9,18,15,25,0,387,253,264,2554,770,17,11,24,2018-2019
2018-10-20,Stuttgart,Dortmund,0,4,1,1.2,59000,Manuel Gräfe,https://fbref.com/en/matches/6ec96471/Stuttgart-Borussia-Dortmund-October-20-2018-Bundesliga,0,0,0,0,15,6,648,191,13,8,19,23,0,551,442,431,2903,1445,7,5,7,0,0,0,0,12,5,648,175,8,14,16,19,6,534,450,409,2859,1483,20,10,6,2018-2019
2018-10-20,Wolfsburg,Bayern Munich,1,3,1.4,2.7,30000,Guido Winkmann,https://fbref.com/en/matches/1c00de56/Wolfsburg-Bayern-Munich-October-20-2018-Bundesliga,0,0,2,0,9,1,573,154,15,17,16,13,2,465,367,399,2476,1420,16,10,10,0,0,3,1,13,11,648,134,12,13,11,19,5,548,444,483,3053,1401,22,15,13,2018-2019
2018-10-20,Leverkusen,Hannover 96,2,2,2.2,0.6,26435,Patrick Ittrich,https://fbref.com/en/matches/e3363230/Bayer-Leverkusen-Hannover-96-October-20-2018-Bundesliga,0,1,1,0,18,6,616,147,20,11,13,31,4,515,401,348,3129,1340,17,8,15,0,0,4,1,12,7,411,94,11,15,23,16,2,278,188,207,2219,832,10,8,20,2018-2019
2018-10-20,Nürnberg,Hoffenheim,1,3,1.3,2.2,36472,Felix Zwayer,https://fbref.com/en/matches/f5982893/Nurnberg-Hoffenheim-October-20-2018-Bundesliga,1,1,4,0,6,1,435,235,19,15,15,11,2,322,209,240,2056,788,17,10,8,0,0,2,0,21,11,834,127,13,3,9,40,6,715,615,541,4448,1917,39,25,9,2018-2019
