date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_touches,home_pressures,home_tackles,home_interceptions,home_blocks,home_shot_creating_actions,home_goal_creating_actions,home_passes_attempted,home_passes_completed,home_carries,home_passing_progressive_dist,home_carry_progressive_dist,home_dribble_attempts,home_dribble_success,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_touches,away_pressures,away_tackles,away_interceptions,away_blocks,away_shot_creating_actions,away_goal_creating_actions,away_passes_attempted,away_passes_completed,away_carries,away_passing_progressive_dist,away_carry_progressive_dist,away_dribble_attempts,away_dribble_success,away_fouls_committed,season
2019-08-24,Paderborn 07,Freiburg,1,3,1.7,2.2,14322,Tobias Welz,https://fbref.com/en/matches/189b5f4d/Paderborn-07-Freiburg-August-24-2019-Bundesliga,0,0,3,0,16,2,561,209,18,9,12,26,2,437,348,364,2222,1865,21,10,21,1,1,1,0,7,3,489,160,23,10,14,13,5,358,266,293,2003,844,20,11,6,2019-2020
2019-08-24,Hoffenheim,Werder Bremen,3,2,0.7,1.3,27333,Sascha Stegemann,https://fbref.com/en/matches/5a21ab95/Hoffenheim-Werder-Bremen-August-24-2019-Bundesliga,0,0,2,0,10,3,658,120,7,10,21,16,4,550,457,453,2983,1208,9,4,14,0,0,5,1,18,5,543,182,10,6,12,25,4,467,353,365,2382,937,7,5,17,2019-2020
2019-08-24,Augsburg,Union Berlin,1,1,1.3,1.1,27703,Robert Schröder,https://fbref.com/en/matches/83bc5f60/Augsburg-Union-Berlin-August-24-2019-Bundesliga,0,0,3,0,12,4,534,128,18,17,12,19,2,415,296,315,2411,945,8,6,17,0,0,1,1,12,2,468,93,11,16,17,16,1,340,233,237,2474,840,15,14,19,2019-2020
2019-08-24,Düsseldorf,Leverkusen,1,3,1,1.8,44538,Patrick Ittrich,https://fbref.com/en/matches/43413413/Fortuna-Dusseldorf-Bayer-Leverkusen-August-24-2019-Bundesliga,0,0,3,0,12,5,439,192,21,10,22,17,1,316,238,224,2116,939,24,12,15,0,0,2,0,12,6,792,155,18,10,13,20,5,690,601,600,3594,1490,12,6,11,2019-2020
2019-08-24,Mainz 05,M'gladbach,1,3,1.3,1.6,28005,Martin Petersen,https://fbref.com/en/matches/c8ba489a/Mainz-05-Borussia-Monchengladbach-August-24-2019-Bundesliga,0,0,2,0,18,4,572,143,20,16,17,28,2,413,325,328,2815,1163,12,5,13,0,0,2,0,13,6,591,144,16,9,12,23,5,451,365,338,2764,1153,19,7,15,2019-2020
2019-08-24,Schalke 04,Bayern Munich,0,3,1,1.5,62271,Marco Fritz,https://fbref.com/en/matches/abd795f9/Schalke-04-Bayern-Munich-August-24-2019-Bundesliga,0,0,0,0,11,2,501,131,20,16,13,20,0,382,306,334,2231,997,16,10,11,1,1,0,0,9,5,845,190,14,11,11,18,6,749,655,632,3988,1456,28,15,10,2019-2020
2019-08-25,RB Leipzig,Eint Frankfurt,2,1,1.4,1,40108,Benjamin Cortus,https://fbref.com/en/matches/32ccc187/RB-Leipzig-Eintracht-Frankfurt-August-25-2019-Bundesliga,0,0,2,0,13,5,577,202,19,10,17,20,3,447,350,360,2628,1258,21,12,10,0,0,3,0,10,5,683,238,16,7,19,13,2,563,467,509,2889,1871,17,12,15,2019-2020
2019-08-25,Hertha BSC,Wolfsburg,0,3,1.1,1.3,42738,Guido Winkmann,https://fbref.com/en/matches/cd9bb26d/Hertha-BSC-Wolfsburg-August-25-2019-Bundesliga,0,0,1,0,9,2,637,168,18,7,15,16,0,517,417,473,3046,1466,41,21,15,1,1,0,0,9,3,544,206,25,12,15,18,6,430,316,339,2680,1131,18,13,12,2019-2020
2019-08-30,M'gladbach,RB Leipzig,1,3,1.1,2.2,47327,Sven Jablonski,https://fbref.com/en/matches/2fd6cc1c/Borussia-Monchengladbach-RB-Leipzig-August-30-2019-Bundesliga,0,0,3,0,12,3,621,253,15,13,15,22,2,507,403,392,2807,1437,16,15,18,0,0,2,0,14,6,667,237,17,10,19,26,4,538,440,478,2841,1396,18,13,19,2019-2020
2019-08-31,Schalke 04,Hertha BSC,3,0,1,0.8,58875,Tobias Stieler,https://fbref.com/en/matches/75285bcb/Schalke-04-Hertha-BSC-August-31-2019-Bundesliga,0,0,1,0,9,2,661,172,17,4,15,17,6,572,481,488,3135,1457,20,18,15,0,0,1,0,10,3,542,193,8,9,21,19,0,411,348,377,2419,1154,21,13,9,2019-2020
2019-08-31,Bayern Munich,Mainz 05,6,1,2.7,0.4,75000,Markus Schmidt,https://fbref.com/en/matches/c4f71b34/Bayern-Munich-Mainz-05-August-31-2019-Bundesliga,0,0,3,0,18,9,827,137,16,12,19,31,10,709,620,587,3462,1717,12,7,16,0,0,3,0,7,4,478,154,15,17,15,12,2,357,272,297,1962,855,15,9,13,2019-2020
2019-08-31,Leverkusen,Hoffenheim,0,0,0.8,0.3,26506,Felix Zwayer,https://fbref.com/en/matches/754f3cb7/Bayer-Leverkusen-Hoffenheim-August-31-2019-Bundesliga,0,0,2,0,20,2,817,119,11,7,4,20,0,714,595,564,3657,1930,29,15,9,0,0,2,0,6,1,378,86,21,7,20,9,0,246,148,124,1772,414,10,4,12,2019-2020
2019-08-31,Wolfsburg,Paderborn 07,1,1,0.6,0.7,23750,Daniel Schlager,https://fbref.com/en/matches/54dc9bfa/Wolfsburg-Paderborn-07-August-31-2019-Bundesliga,0,0,0,0,15,4,706,159,34,15,13,24,2,571,443,430,3083,1453,21,12,8,0,0,3,0,10,4,521,221,22,15,20,16,2,355,253,280,2018,1070,25,14,15,2019-2020
2019-08-31,Freiburg,Köln,1,2,0.7,1.3,24000,Robert Kampka,https://fbref.com/en/matches/a3593fb1/Freiburg-Koln-August-31-2019-Bundesliga,0,0,0,0,14,1,553,98,11,2,8,24,2,433,341,376,2690,1224,17,9,6,0,0,2,0,9,2,516,219,21,12,19,14,4,372,280,314,2503,1082,9,8,15,2019-2020
2019-08-31,Union Berlin,Dortmund,3,1,1.9,1.9,22012,Felix Brych,https://fbref.com/en/matches/93dae41d/Union-Berlin-Borussia-Dortmund-August-31-2019-Bundesliga,0,0,0,0,15,7,398,152,15,13,18,15,5,290,189,215,2042,712,12,4,13,0,0,0,0,14,2,900,84,8,9,16,26,2,774,686,659,3897,2079,21,12,2,2019-2020
2019-09-01,Werder Bremen,Augsburg,3,2,2.5,1.5,40041,Sören Storks,https://fbref.com/en/matches/eab80c86/Werder-Bremen-Augsburg-September-1-2019-Bundesliga,0,0,1,0,16,4,720,115,13,5,16,29,6,620,510,518,3191,1797,12,9,10,0,0,4,1,11,5,426,157,8,8,15,18,4,299,211,233,2301,719,9,4,14,2019-2020
2019-09-01,Eint Frankfurt,Düsseldorf,2,1,1.2,0.6,49800,Frank Willenborg,https://fbref.com/en/matches/9e976755/Eintracht-Frankfurt-Fortuna-Dusseldorf-September-1-2019-Bundesliga,0,0,2,0,14,7,641,136,16,8,23,21,4,507,394,424,3034,1713,36,21,14,0,0,4,0,14,4,477,169,20,11,15,19,2,353,242,244,2657,860,20,13,16,2019-2020
2019-09-13,Düsseldorf,Wolfsburg,1,1,0.5,1.3,36758,Manuel Gräfe,https://fbref.com/en/matches/64a7c69d/Fortuna-Dusseldorf-Wolfsburg-September-13-2019-Bundesliga,0,0,0,0,14,3,524,225,22,10,23,20,2,389,278,307,2798,971,16,6,7,0,0,2,0,15,6,671,143,23,8,17,20,2,544,439,471,3329,1625,21,11,15,2019-2020
2019-09-14,Augsburg,Eint Frankfurt,2,1,2,1,28513,Harm Osmers,https://fbref.com/en/matches/3a966674/Augsburg-Eintracht-Frankfurt-September-14-2019-Bundesliga,0,0,2,0,8,5,426,163,12,16,27,15,3,280,173,176,1663,520,15,9,8,0,0,1,0,21,4,708,102,16,7,11,37,2,606,467,510,3149,1666,27,23,9,2019-2020
2019-09-14,Mainz 05,Hertha BSC,2,1,1.7,2.2,22798,Marco Fritz,https://fbref.com/en/matches/2575bd97/Mainz-05-Hertha-BSC-September-14-2019-Bundesliga,0,0,2,0,13,6,568,176,15,8,10,16,3,448,368,398,2727,1200,24,22,16,0,0,2,0,15,8,531,191,15,14,18,23,2,423,338,365,2833,962,14,9,11,2019-2020
2019-09-14,Köln,M'gladbach,0,1,0.9,1.7,50000,Deniz Aytekin,https://fbref.com/en/matches/363c24f8/Koln-Borussia-Monchengladbach-September-14-2019-Bundesliga,0,0,2,0,14,7,557,226,14,8,20,24,0,437,326,330,2969,1078,16,7,23,0,0,2,0,15,3,552,143,17,15,18,21,0,422,314,343,2854,1252,14,11,21,2019-2020
2019-09-14,Union Berlin,Werder Bremen,1,2,1.6,2.7,22012,Tobias Welz,https://fbref.com/en/matches/d45139a3/Union-Berlin-Werder-Bremen-September-14-2019-Bundesliga,1,1,3,1,11,4,500,203,16,4,14,19,1,359,262,282,2745,852,12,11,24,1,2,4,1,14,6,565,144,13,7,10,22,3,439,337,350,2587,1066,10,5,12,2019-2020
2019-09-14,Dortmund,Leverkusen,4,0,2.5,0.8,81365,Daniel Siebert,https://fbref.com/en/matches/534233af/Borussia-Dortmund-Bayer-Leverkusen-September-14-2019-Bundesliga,0,0,0,0,9,7,503,213,18,21,15,16,8,373,286,267,2037,871,25,8,9,0,0,3,0,12,3,849,144,23,9,13,17,0,728,632,617,3062,1965,24,16,13,2019-2020
2019-09-14,RB Leipzig,Bayern Munich,1,1,1.5,1.5,42146,Sascha Stegemann,https://fbref.com/en/matches/85eb07fd/RB-Leipzig-Bayern-Munich-September-14-2019-Bundesliga,1,1,4,0,12,5,520,333,25,17,22,22,2,386,295,349,2006,923,28,19,12,0,0,2,0,14,7,945,187,16,11,13,20,1,825,717,732,3955,1732,34,24,4,2019-2020
2019-09-15,Hoffenheim,Freiburg,0,3,1.5,1.2,29395,Guido Winkmann,https://fbref.com/en/matches/be861db2/Hoffenheim-Freiburg-September-15-2019-Bundesliga,0,0,0,0,23,5,735,84,9,5,12,34,0,626,533,495,3605,1556,15,7,11,0,0,2,0,14,8,412,204,19,10,21,24,5,305,207,218,1679,788,7,6,6,2019-2020
2019-09-15,Paderborn 07,Schalke 04,1,5,1.1,2.7,15000,Robert Schröder,https://fbref.com/en/matches/cf45f74d/Paderborn-07-Schalke-04-September-15-2019-Bundesliga,0,0,2,0,10,1,538,247,23,11,25,15,1,412,312,323,2370,1239,25,16,17,0,0,1,0,18,11,616,183,23,8,23,28,7,483,384,396,2778,1545,22,13,12,2019-2020
2019-09-20,Schalke 04,Mainz 05,2,1,1.3,1.2,58687,Daniel Schlager,https://fbref.com/en/matches/e62723b4/Schalke-04-Mainz-05-September-20-2019-Bundesliga,0,0,1,0,18,6,642,195,18,21,17,31,3,514,385,391,3048,1371,13,9,7,0,0,1,0,14,3,614,201,15,23,25,19,2,467,350,379,2600,1096,14,11,15,2019-2020
2019-09-21,Freiburg,Augsburg,1,1,1,0.9,23800,Bastian Dankert,https://fbref.com/en/matches/1e5eb447/Freiburg-Augsburg-September-21-2019-Bundesliga,0,0,1,0,16,4,626,91,14,6,11,21,1,516,404,399,3093,1522,10,7,13,0,0,1,0,13,2,442,221,16,14,29,16,2,318,216,245,2356,896,9,5,13,2019-2020
2019-09-21,Bayern Munich,Köln,4,0,2.7,0.8,75000,Patrick Ittrich,https://fbref.com/en/matches/31dd96bf/Bayern-Munich-Koln-September-21-2019-Bundesliga,1,1,4,0,25,4,717,131,9,10,16,38,8,599,509,480,3191,1629,15,8,15,0,0,0,1,14,2,508,187,9,12,25,21,0,395,302,317,2316,937,12,9,20,2019-2020
2019-09-21,Hertha BSC,Paderborn 07,2,1,1.3,1.3,43588,Frank Willenborg,https://fbref.com/en/matches/664edff5/Hertha-BSC-Paderborn-07-September-21-2019-Bundesliga,0,0,4,0,7,4,498,206,27,18,17,12,3,358,249,282,2408,956,22,15,13,0,0,4,0,15,7,688,177,23,5,15,25,2,567,453,475,3342,1861,16,6,14,2019-2020
2019-09-21,Leverkusen,Union Berlin,2,0,1.7,0.2,27430,Robert Hartmann,https://fbref.com/en/matches/3866da30/Bayer-Leverkusen-Union-Berlin-September-21-2019-Bundesliga,0,0,0,0,21,7,915,165,15,8,19,32,3,807,714,707,3441,1782,24,16,10,0,0,1,1,4,0,516,282,22,17,21,4,0,389,296,289,2807,759,17,11,11,2019-2020
2019-09-21,Werder Bremen,RB Leipzig,0,3,0.7,1.5,40550,Tobias Stieler,https://fbref.com/en/matches/a00d21f0/Werder-Bremen-RB-Leipzig-September-21-2019-Bundesliga,0,0,0,0,8,1,660,236,16,11,13,12,0,534,439,461,2496,1573,23,13,12,0,0,3,1,14,7,697,226,19,6,16,19,4,581,483,514,2663,1541,14,9,15,2019-2020
2019-09-22,M'gladbach,Düsseldorf,2,1,2.8,0.9,52413,Christian Dingert,https://fbref.com/en/matches/dfde441c/Borussia-Monchengladbach-Fortuna-Dusseldorf-September-22-2019-Bundesliga,0,0,2,0,23,11,652,205,15,6,23,34,3,517,425,436,3157,1803,25,14,15,0,0,3,0,18,4,510,161,16,8,18,29,2,378,280,329,2378,1105,19,13,11,2019-2020
2019-09-22,Eint Frankfurt,Dortmund,2,2,1.1,2.2,51500,Markus Schmidt,https://fbref.com/en/matches/af30fff5/Eintracht-Frankfurt-Borussia-Dortmund-September-22-2019-Bundesliga,0,0,2,0,18,3,536,227,20,13,18,31,4,404,294,319,2363,1066,19,8,18,0,0,2,0,15,7,799,207,25,7,19,26,4,662,550,498,3107,1595,29,19,11,2019-2020
2019-09-23,Wolfsburg,Hoffenheim,1,1,1.2,0.7,21120,Benjamin Cortus,https://fbref.com/en/matches/2da74ba0/Wolfsburg-Hoffenheim-September-23-2019-Bundesliga,0,0,2,0,13,4,692,256,18,15,15,23,2,567,452,429,3029,1475,24,12,13,0,0,4,0,10,6,640,170,29,10,16,13,2,511,393,357,2971,1020,18,16,18,2019-2020
2019-09-27,Union Berlin,Eint Frankfurt,1,2,0.6,1.5,22012,Sascha Stegemann,https://fbref.com/en/matches/21238616/Union-Berlin-Eintracht-Frankfurt-September-27-2019-Bundesliga,0,0,1,0,11,5,638,149,12,13,28,15,2,503,359,342,3613,904,10,7,11,0,0,1,0,15,5,572,211,22,13,17,17,3,453,299,313,3067,1216,11,7,12,2019-2020
2019-09-28,Paderborn 07,Bayern Munich,2,3,0.3,3.5,15000,Felix Zwayer,https://fbref.com/en/matches/d3250bc6/Paderborn-07-Bayern-Munich-September-28-2019-Bundesliga,0,0,1,0,10,6,528,265,22,7,20,17,2,397,296,331,2437,1226,27,18,8,0,0,1,0,18,6,832,144,20,10,17,29,6,684,586,615,3524,1576,40,31,6,2019-2020
2019-09-28,RB Leipzig,Schalke 04,1,3,1.6,2.6,42146,Manuel Gräfe,https://fbref.com/en/matches/e557fe76/RB-Leipzig-Schalke-04-September-28-2019-Bundesliga,0,0,1,0,16,6,805,142,21,5,18,27,2,680,553,584,3716,1722,26,20,13,1,1,1,0,13,6,511,270,23,14,23,23,6,362,246,294,2093,895,22,13,14,2019-2020
2019-09-28,Augsburg,Leverkusen,0,3,0.3,1.2,27113,Robert Kampka,https://fbref.com/en/matches/1fabc931/Augsburg-Bayer-Leverkusen-September-28-2019-Bundesliga,0,0,4,0,7,1,384,268,9,11,13,8,0,300,198,219,1465,539,6,4,16,0,0,0,0,11,5,962,87,11,13,12,22,5,867,774,688,3772,1399,12,8,9,2019-2020
2019-09-28,Mainz 05,Wolfsburg,0,1,0.7,0.4,24303,Felix Brych,https://fbref.com/en/matches/9c631d9b/Mainz-05-Wolfsburg-September-28-2019-Bundesliga,0,0,2,0,15,4,648,237,28,12,11,24,0,507,380,432,2924,1361,34,25,11,0,0,3,0,4,3,601,229,22,5,22,6,2,426,323,369,2582,1266,16,9,16,2019-2020
2019-09-28,Hoffenheim,M'gladbach,0,3,1.5,2.2,29030,Harm Osmers,https://fbref.com/en/matches/d009d532/Hoffenheim-Borussia-Monchengladbach-September-28-2019-Bundesliga,0,0,2,0,18,3,633,97,21,7,10,30,0,512,422,454,2909,1462,24,18,11,0,0,2,0,12,5,589,163,19,10,20,22,6,474,376,367,3047,1325,26,13,13,2019-2020
2019-09-28,Dortmund,Werder Bremen,2,2,2.1,1.4,81365,Deniz Aytekin,https://fbref.com/en/matches/454cc134/Borussia-Dortmund-Werder-Bremen-September-28-2019-Bundesliga,0,0,1,0,20,7,926,194,13,3,18,29,4,814,713,729,3751,2014,20,12,8,0,0,0,0,11,5,567,241,17,21,24,16,2,431,349,347,2362,1103,12,8,10,2019-2020
2019-09-29,Düsseldorf,Freiburg,1,2,1.3,1.6,39244,Daniel Siebert,https://fbref.com/en/matches/163fc3ef/Fortuna-Dusseldorf-Freiburg-September-29-2019-Bundesliga,0,0,2,0,17,7,622,110,15,6,12,22,1,525,430,424,2845,1438,19,12,9,0,1,2,0,7,2,542,116,14,7,17,15,4,443,358,374,2166,1340,14,8,11,2019-2020
2019-09-29,Köln,Hertha BSC,0,4,0.8,1.5,49700,Sören Storks,https://fbref.com/en/matches/ea77079b/Koln-Hertha-BSC-September-29-2019-Bundesliga,0,0,1,1,9,3,607,210,13,13,20,16,0,502,409,413,2984,1193,14,9,10,0,0,0,0,10,6,532,157,10,10,15,15,7,425,335,295,2737,1310,11,7,13,2019-2020
2019-10-04,Hertha BSC,Düsseldorf,3,1,1.5,1.2,37128,Martin Petersen,https://fbref.com/en/matches/27b7b828/Hertha-BSC-Fortuna-Dusseldorf-October-4-2019-Bundesliga,0,0,3,0,17,3,594,119,24,8,14,25,6,489,398,413,2970,1759,24,18,17,1,1,3,0,9,2,549,132,8,6,21,17,2,440,356,367,2581,1142,16,8,18,2019-2020
2019-10-05,Leverkusen,RB Leipzig,1,1,1.3,1.5,26355,Marco Fritz,https://fbref.com/en/matches/fe29ffb1/Bayer-Leverkusen-RB-Leipzig-October-5-2019-Bundesliga,0,0,2,0,11,8,878,154,20,13,16,19,2,739,621,648,3516,1693,21,5,12,0,0,2,0,10,5,575,206,29,10,16,16,2,432,310,328,2415,1180,10,3,13,2019-2020
2019-10-05,Paderborn 07,Mainz 05,1,2,1.6,2.7,14217,Patrick Ittrich,https://fbref.com/en/matches/cd803638/Paderborn-07-Mainz-05-October-5-2019-Bundesliga,0,1,1,0,15,6,769,175,20,11,14,26,2,629,529,513,4022,1809,25,16,9,1,1,4,0,15,6,489,227,22,13,26,28,4,338,242,282,2104,1030,18,9,19,2019-2020
2019-10-05,Bayern Munich,Hoffenheim,1,2,1.5,0.8,75000,Tobias Stieler,https://fbref.com/en/matches/f9bfcedd/Bayern-Munich-Hoffenheim-October-5-2019-Bundesliga,0,0,2,0,19,4,861,111,18,15,9,26,2,749,643,658,3975,1924,19,13,9,0,0,0,0,8,5,543,172,24,6,17,11,3,422,317,309,2556,1028,10,4,12,2019-2020
2019-10-05,Freiburg,Dortmund,2,2,0.4,0.7,24000,Sven Jablonski,https://fbref.com/en/matches/e3cde2ed/Freiburg-Borussia-Dortmund-October-5-2019-Bundesliga,0,0,0,0,7,1,531,183,21,9,14,14,3,412,319,334,2344,1101,17,11,10,0,0,3,0,8,4,902,155,15,7,13,13,3,811,695,688,3494,1800,22,13,8,2019-2020
2019-10-05,Schalke 04,Köln,1,1,1.6,0.6,61883,Tobias Welz,https://fbref.com/en/matches/4b292a8a/Schalke-04-Koln-October-5-2019-Bundesliga,0,0,4,0,15,3,589,212,19,10,17,21,2,466,349,374,2540,1307,16,12,17,0,0,4,0,10,5,512,124,14,10,18,17,2,379,273,278,2456,933,21,13,17,2019-2020
2019-10-06,M'gladbach,Augsburg,5,1,3,1.2,50352,Robert Schröder,https://fbref.com/en/matches/7e1fcda0/Borussia-Monchengladbach-Augsburg-October-6-2019-Bundesliga,0,0,1,0,12,8,711,120,19,14,16,19,8,607,524,521,2918,1626,23,17,9,0,0,2,0,14,3,491,146,17,13,16,16,1,374,292,298,1890,1179,21,13,9,2019-2020
2019-10-06,Wolfsburg,Union Berlin,1,0,2.3,0.5,27012,Bastian Dankert,https://fbref.com/en/matches/2924a645/Wolfsburg-Union-Berlin-October-6-2019-Bundesliga,0,0,2,0,14,5,600,174,10,9,26,23,2,466,332,319,2692,1009,18,12,18,0,0,2,0,14,3,549,188,24,11,29,20,0,423,273,254,2823,727,15,11,15,2019-2020
2019-10-06,Eint Frankfurt,Werder Bremen,2,2,2.1,1.7,51500,Guido Winkmann,https://fbref.com/en/matches/b5d4b674/Eintracht-Frankfurt-Werder-Bremen-October-6-2019-Bundesliga,0,0,2,0,21,7,677,102,18,6,15,31,1,571,432,456,3175,1827,15,8,12,1,1,1,0,10,4,490,273,23,13,21,19,3,326,234,244,1845,863,14,9,8,2019-2020
2019-10-18,Eint Frankfurt,Leverkusen,3,0,2.5,1.5,50800,Christian Dingert,https://fbref.com/en/matches/6cf7eecc/Eintracht-Frankfurt-Bayer-Leverkusen-October-18-2019-Bundesliga,1,1,1,0,9,4,463,166,19,8,20,15,5,342,210,252,2245,929,26,18,11,0,0,1,0,19,10,767,154,11,12,21,33,0,637,524,541,3256,1690,14,10,12,2019-2020
2019-10-19,Augsburg,Bayern Munich,2,2,2,2.8,30660,Daniel Siebert,https://fbref.com/en/matches/4fbb8e21/Augsburg-Bayern-Munich-October-19-2019-Bundesliga,0,0,3,0,9,7,341,211,16,10,13,7,3,240,151,171,1440,707,11,6,11,0,0,3,0,25,8,907,79,14,4,5,40,4,807,722,729,4221,2026,25,18,7,2019-2020
2019-10-19,Werder Bremen,Hertha BSC,1,1,1,0.5,41447,Felix Brych,https://fbref.com/en/matches/09537127/Werder-Bremen-Hertha-BSC-October-19-2019-Bundesliga,0,0,1,0,16,5,711,152,19,8,14,25,2,602,494,450,3050,1714,7,3,9,0,0,1,0,12,2,662,191,16,15,19,19,2,527,433,424,3019,1454,23,14,12,2019-2020
2019-10-19,RB Leipzig,Wolfsburg,1,1,1.3,1.5,39182,Deniz Aytekin,https://fbref.com/en/matches/27254bc9/RB-Leipzig-Wolfsburg-October-19-2019-Bundesliga,0,0,1,0,13,4,692,244,25,11,14,20,2,559,428,410,2665,1403,27,17,13,0,0,3,0,13,5,584,185,16,24,17,21,2,429,312,330,2444,932,25,16,11,2019-2020
2019-10-19,Union Berlin,Freiburg,2,0,1,0.5,22012,Benjamin Cortus,https://fbref.com/en/matches/e2be08a5/Union-Berlin-Freiburg-October-19-2019-Bundesliga,0,0,3,0,16,5,512,182,7,19,17,25,4,382,289,285,2380,1108,14,13,21,0,0,0,0,12,4,698,148,13,7,12,23,0,594,477,500,2912,1513,12,9,13,2019-2020
2019-10-19,Düsseldorf,Mainz 05,1,0,1.3,0.2,40660,Felix Zwayer,https://fbref.com/en/matches/c786c4d0/Fortuna-Dusseldorf-Mainz-05-October-19-2019-Bundesliga,0,0,2,0,20,4,630,126,14,13,12,32,1,516,426,398,3133,1234,17,11,11,0,0,4,1,6,1,530,108,16,7,12,8,0,405,320,294,1938,1060,11,5,18,2019-2020
