date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2018-04-01,Häcken,Kalmar,1,0,NA,NA,2592,Glenn Nyberg,https://fbref.com/en/matches/c6a930ee/Hacken-Kalmar-April-1-2018-Allsvenskan,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018
2018-04-01,Hammarby,Sirius,3,1,NA,NA,30220,Jonas Eriksson,https://fbref.com/en/matches/137aa26c/Hammarby-Sirius-April-1-2018-Allsvenskan,2,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2018
2018-04-01,Östersund,Djurgården,0,1,NA,NA,7114,Stefan Johannesson,https://fbref.com/en/matches/2338085e/Ostersund-Djurgarden-April-1-2018-Allsvenskan,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2018
2018-04-01,Trelleborg,Göteborg,1,3,NA,NA,5509,Kristoffer Karlsson,https://fbref.com/en/matches/56ac06b9/Trelleborg-Goteborg-April-1-2018-Allsvenskan,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2018-04-02,Norrköping,Brommapojkarna,2,1,NA,NA,8451,Mohammed Al Hakim,https://fbref.com/en/matches/9a890395/Norrkoping-Brommapojkarna-April-2-2018-Allsvenskan,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018
2018-04-02,AIK Stockholm,Dalkurd,2,0,NA,NA,30334,Andreas Ekberg,https://fbref.com/en/matches/da9b7012/AIK-Stockholm-Dalkurd-April-2-2018-Allsvenskan,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2018
2018-04-02,Elfsborg,Malmö,1,2,NA,NA,11615,Bojan Pandzic,https://fbref.com/en/matches/820b48ef/Elfsborg-Malmo-April-2-2018-Allsvenskan,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018
2018-04-02,Sundsvall,Örebro,0,0,NA,NA,3129,Martin Strömbergsson,https://fbref.com/en/matches/f0846a8e/Sundsvall-Orebro-April-2-2018-Allsvenskan,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018
2018-04-07,Örebro,Norrköping,1,1,NA,NA,8615,Patrik Eriksson,https://fbref.com/en/matches/682ccbc3/Orebro-Norrkoping-April-7-2018-Allsvenskan,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018
2018-04-08,Kalmar,Elfsborg,1,0,NA,NA,5668,Kristoffer Karlsson,https://fbref.com/en/matches/48b200f6/Kalmar-Elfsborg-April-8-2018-Allsvenskan,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018
