date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2018-07-28,Ural,Anzhi,0,1,NA,NA,15194,Sergey Ivanov,https://fbref.com/en/matches/dbb538ac/Ural-Yekaterinburg-Anzhi-Makhachkala-July-28-2018-Russian-Premier-League,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2018-2019
2018-07-28,Spartak Moscow,Orenburg,1,0,NA,NA,36672,Roman,https://fbref.com/en/matches/dacce90c/Spartak-Moscow-Orenburg-July-28-2018-Russian-Premier-League,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2018-2019
2018-07-28,Rostov,Akhmat Grozny,1,0,NA,NA,27975,Aleksey Sukhoy,https://fbref.com/en/matches/97a7b9c2/Rostov-Akhmat-Grozny-July-28-2018-Russian-Premier-League,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018-2019
2018-07-29,Yenisey,Zenit,0,2,NA,NA,10724,Vladimir Moskalev,https://fbref.com/en/matches/a834810a/Yenisey-Krasnoyarsk-Zenit-July-29-2018-Russian-Premier-League,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2018-2019
2018-07-29,Arsenal Tula,Dynamo Mosc,0,0,NA,NA,20048,Stanislav Vasilyev,https://fbref.com/en/matches/33634100/Arsenal-Tula-Dynamo-Moscow-July-29-2018-Russian-Premier-League,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2018-2019
2018-07-29,Rubin Kazan,Krasnodar,2,1,NA,NA,13884,Kirill Levnikov,https://fbref.com/en/matches/dfd77cdc/Rubin-Kazan-Krasnodar-July-29-2018-Russian-Premier-League,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019
2018-07-30,Ufa,Loko Moscow,0,0,NA,NA,8368,Mikhail Vilkov,https://fbref.com/en/matches/8bbe7e50/Ufa-Lokomotiv-Moscow-July-30-2018-Russian-Premier-League,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019
2018-07-31,Samara,CSKA Moscow,0,0,NA,NA,39137,Sergey Lapochkin,https://fbref.com/en/matches/b01566c1/Krylia-Sovetov-Samara-CSKA-Moscow-July-31-2018-Russian-Premier-League,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019
2018-08-03,Dynamo Mosc,Rubin Kazan,1,1,NA,NA,5841,Pavel Kukuyan,https://fbref.com/en/matches/3e4caea2/Dynamo-Moscow-Rubin-Kazan-August-3-2018-Russian-Premier-League,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019
2018-08-04,Ural,Krasnodar,1,2,NA,NA,20326,Vasiliy Kazartsev,https://fbref.com/en/matches/bff327d0/Ural-Yekaterinburg-Krasnodar-August-4-2018-Russian-Premier-League,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2018-2019
2018-08-04,Zenit,Arsenal Tula,1,0,NA,NA,47004,Aleksey Matyunin,https://fbref.com/en/matches/86851932/Zenit-Arsenal-Tula-August-4-2018-Russian-Premier-League,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019
2018-08-04,Loko Moscow,Spartak Moscow,0,0,NA,NA,22027,Vladimir Moskalev,https://fbref.com/en/matches/e36f552c/Lokomotiv-Moscow-Spartak-Moscow-August-4-2018-Russian-Premier-League,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2018-2019
