date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2019-08-23,AC Pisa,Benevento,0,0,NA,NA,8521,Francesco Fourneau,https://fbref.com/en/matches/5bedefb4/AC-Pisa-Benevento-August-23-2019-Serie-B,0,1,4,0,10,1,11,10,15,0,0,1,0,11,2,10,9,19,2019-2020
2019-08-24,Salernitana,Pescara,3,1,NA,NA,8931,Antonio Rapuano,https://fbref.com/en/matches/555eb0cb/Salernitana-Pescara-August-24-2019-Serie-B,0,0,2,0,20,10,10,1,19,0,0,2,0,10,2,9,10,14,2019-2020
2019-08-24,Crotone,Cosenza,0,0,NA,NA,10547,Livio Marinelli,https://fbref.com/en/matches/7aa44e47/Crotone-Cosenza-August-24-2019-Serie-B,0,0,1,0,15,3,7,10,13,0,0,3,1,6,4,11,8,18,2019-2020
2019-08-24,Ascoli,Trapani,3,1,NA,NA,6659,Alessandro Prontera,https://fbref.com/en/matches/782f5e8f/Ascoli-Trapani-August-24-2019-Serie-B,0,0,0,1,11,6,11,14,14,0,0,4,1,12,3,6,8,21,2019-2020
2019-08-24,Virtus Entella,Livorno,1,0,NA,NA,2853,Daniel Amabile,https://fbref.com/en/matches/4c5abeab/Virtus-Entella-Livorno-August-24-2019-Serie-B,1,1,1,0,7,3,11,11,18,0,0,3,0,5,1,7,7,20,2019-2020
2019-08-24,Venezia,Cremonese,1,2,NA,NA,3241,Federico Dionisi,https://fbref.com/en/matches/5af1c75f/Venezia-Cremonese-August-24-2019-Serie-B,0,0,2,0,15,3,9,8,9,0,1,3,0,14,5,8,12,18,2019-2020
2019-08-24,Cittadella,Spezia,0,3,NA,NA,3708,Juan Sacchi,https://fbref.com/en/matches/5ea36387/Cittadella-Spezia-August-24-2019-Serie-B,0,0,2,0,10,2,15,7,14,0,0,1,0,9,3,11,6,21,2019-2020
2019-08-25,Empoli,Juve Stabia,2,1,NA,NA,5389,Luca Massimi,https://fbref.com/en/matches/36392781/Empoli-Juve-Stabia-August-25-2019-Serie-B,1,1,1,0,16,5,8,10,14,0,0,1,0,5,3,10,12,12,2019-2020
2019-08-25,Perugia,Chievo,2,1,NA,NA,7840,Ivan Pezzuto,https://fbref.com/en/matches/c262842c/Perugia-Chievo-August-25-2019-Serie-B,2,2,3,0,16,4,10,16,16,0,0,2,0,11,3,7,4,12,2019-2020
2019-08-26,Pordenone,Frosinone,3,0,NA,NA,3470,Simone Sozza,https://fbref.com/en/matches/bf2b267b/Pordenone-Frosinone-August-26-2019-Serie-B,0,0,1,0,18,5,10,6,15,0,0,3,0,16,5,11,16,23,2019-2020
2019-08-30,Chievo,Empoli,1,1,NA,NA,3500,Davide Ghersini,https://fbref.com/en/matches/b68bfbc4/Chievo-Empoli-August-30-2019-Serie-B,0,0,2,0,14,4,9,7,12,0,0,3,0,13,4,5,8,15,2019-2020
2019-08-31,Spezia,Crotone,1,2,NA,NA,5228,Manuel Volpi,https://fbref.com/en/matches/6b4f9c66/Spezia-Crotone-August-31-2019-Serie-B,0,0,0,0,12,5,9,11,9,1,1,3,0,7,3,8,12,17,2019-2020
2019-08-31,Benevento,Cittadella,4,1,NA,NA,9284,Gianluca Aureliano,https://fbref.com/en/matches/61cc8b88/Benevento-Cittadella-August-31-2019-Serie-B,0,0,1,0,20,8,13,6,16,0,0,1,0,11,8,14,6,17,2019-2020
2019-08-31,Trapani,Venezia,0,1,NA,NA,4851,Giacomo Camplone,https://fbref.com/en/matches/126294b0/Trapani-Venezia-August-31-2019-Serie-B,0,0,2,0,12,4,12,8,18,0,0,1,0,14,3,8,4,15,2019-2020
2019-08-31,Livorno,Perugia,0,1,NA,NA,4922,Valerio Marini,https://fbref.com/en/matches/43b98c96/Livorno-Perugia-August-31-2019-Serie-B,0,1,1,0,12,4,10,9,15,0,0,4,1,6,1,8,9,14,2019-2020
2019-08-31,Cosenza,Salernitana,0,1,NA,NA,9964,Daniele Minelli,https://fbref.com/en/matches/d83266b6/Cosenza-Salernitana-August-31-2019-Serie-B,0,0,3,0,10,1,11,11,20,0,0,4,0,8,3,11,15,16,2019-2020
2019-08-31,Cremonese,Virtus Entella,0,1,NA,NA,6744,Niccolò Baroni,https://fbref.com/en/matches/8d19090d/Cremonese-Virtus-Entella-August-31-2019-Serie-B,0,0,1,0,23,8,7,6,10,0,0,2,0,14,3,7,12,10,2019-2020
2019-09-01,Juve Stabia,AC Pisa,0,2,NA,NA,3900,Marco Serra,https://fbref.com/en/matches/72b4a85b/Juve-Stabia-AC-Pisa-September-1-2019-Serie-B,0,0,4,0,16,0,5,3,22,0,0,2,1,11,3,13,7,14,2019-2020
2019-09-01,Pescara,Pordenone,4,2,NA,NA,5942,Giovanni Ayroldi,https://fbref.com/en/matches/7008985a/Pescara-Pordenone-September-1-2019-Serie-B,1,1,3,0,23,4,9,7,16,1,1,2,0,15,3,9,6,20,2019-2020
