date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2015-09-05,Cesena,Brescia,2,0,NA,NA,12137,Ivan Pezzuto,https://fbref.com/en/matches/f7285ed1/Cesena-Brescia-September-5-2015-Serie-B,0,0,5,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-09-06,Modena,Vicenza,0,1,NA,NA,5312,Fabrizio Pasqua,https://fbref.com/en/matches/e798b734/Modena-Vicenza-September-6-2015-Serie-B,0,0,3,1,NA,NA,NA,NA,NA,1,1,2,0,NA,NA,NA,NA,NA,2015-2016
2015-09-06,Pro Vercelli,Virtus Lanciano,2,1,NA,NA,2765,Antonio Rapuano,https://fbref.com/en/matches/524cf93f/Pro-Vercelli-Virtus-Lanciano-September-6-2015-Serie-B,0,0,3,0,NA,NA,NA,NA,NA,0,0,3,1,NA,NA,NA,NA,NA,2015-2016
2015-09-06,Perugia,Como,2,0,NA,NA,9954,Fabio Maresca,https://fbref.com/en/matches/0483a1da/Perugia-Como-September-6-2015-Serie-B,0,0,1,0,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2015-2016
2015-09-06,Livorno,Pescara,4,0,NA,NA,5858,Francesco Paolo Saia,https://fbref.com/en/matches/439d8069/Livorno-Pescara-September-6-2015-Serie-B,1,1,2,0,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,NA,2015-2016
2015-09-06,Salernitana,Avellino,3,1,NA,NA,22000,Daniele Chiffi,https://fbref.com/en/matches/00b3776f/Salernitana-Avellino-September-6-2015-Serie-B,0,0,4,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-09-06,Trapani,Ternana,3,0,NA,NA,4755,Aleandro Di Paolo,https://fbref.com/en/matches/92e70d52/Trapani-Ternana-September-6-2015-Serie-B,0,0,4,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-09-06,Novara,Latina,1,1,NA,NA,4335,Lorenzo Illuzzi,https://fbref.com/en/matches/34c4cb15/Novara-Latina-September-6-2015-Serie-B,0,0,3,1,NA,NA,NA,NA,NA,0,0,2,1,NA,NA,NA,NA,NA,2015-2016
2015-09-06,Bari,Spezia,4,3,NA,NA,21790,Federico La Penna,https://fbref.com/en/matches/c3b454f8/Bari-Spezia-September-6-2015-Serie-B,0,0,2,1,NA,NA,NA,NA,NA,1,1,3,0,NA,NA,NA,NA,NA,2015-2016
2015-09-07,Cagliari,Crotone,4,0,NA,NA,13908,Juan Sacchi,https://fbref.com/en/matches/d5bb9e88/Cagliari-Crotone-September-7-2015-Serie-B,0,0,2,0,NA,NA,NA,NA,NA,0,0,3,1,NA,NA,NA,NA,NA,2015-2016
2015-09-11,Pescara,Perugia,2,1,NA,NA,8189,Riccardo Pinzani,https://fbref.com/en/matches/89ff146b/Pescara-Perugia-September-11-2015-Serie-B,1,1,3,0,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,NA,NA,NA,2015-2016
2015-09-12,Ternana,Cagliari,1,1,NA,NA,4988,Gianluca Manganiello,https://fbref.com/en/matches/9cd786c4/Ternana-Cagliari-September-12-2015-Serie-B,0,0,3,0,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,NA,NA,NA,2015-2016
