date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2018-08-24,Brescia,Perugia,1,1,NA,NA,6500,Ivan Pezzuto,https://fbref.com/en/matches/966d41d9/Brescia-Perugia-August-24-2018-Serie-B,0,0,0,1,NA,NA,NA,NA,NA,1,1,2,0,NA,NA,NA,NA,NA,2018-2019
2018-08-25,Cremonese,Pescara,1,1,NA,NA,6226,Riccardo Ros,https://fbref.com/en/matches/41fc104a/Cremonese-Pescara-August-25-2018-Serie-B,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,NA,2018-2019
2018-08-25,Salernitana,Palermo,0,0,NA,NA,12979,Eugenio Abbattista,https://fbref.com/en/matches/6dc1f056/Salernitana-Palermo-August-25-2018-Serie-B,0,0,2,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2018-2019
2018-08-25,Venezia,Spezia,1,0,NA,NA,2181,Luigi Pillitteri,https://fbref.com/en/matches/71904c55/Venezia-Spezia-August-25-2018-Serie-B,0,0,1,0,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2018-2019
2018-08-26,Hellas Verona,Padova,1,1,NA,NA,13503,Francesco Fourneau,https://fbref.com/en/matches/ad299ebe/Hellas-Verona-Padova-August-26-2018-Serie-B,0,0,2,0,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2018-2019
2018-08-26,Ascoli,Cosenza,1,1,NA,NA,5852,Manuel Volpi,https://fbref.com/en/matches/cfba0ab9/Ascoli-Cosenza-August-26-2018-Serie-B,0,0,2,0,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2018-2019
2018-08-26,Foggia,Carpi,4,2,NA,NA,10753,Federico Dionisi,https://fbref.com/en/matches/ecb9f63e/Foggia-Carpi-August-26-2018-Serie-B,0,0,0,0,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2018-2019
2018-08-26,Cittadella,Crotone,3,0,NA,NA,2892,Niccolò Baroni,https://fbref.com/en/matches/9ad2143a/Cittadella-Crotone-August-26-2018-Serie-B,0,0,2,0,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,NA,2018-2019
2018-08-27,Benevento,Lecce,3,3,NA,NA,11307,Juan Sacchi,https://fbref.com/en/matches/e3c78554/Benevento-Lecce-August-27-2018-Serie-B,1,1,1,0,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,NA,NA,NA,2018-2019
2018-08-31,Palermo,Cremonese,2,2,NA,NA,5779,Luigi Nasca,https://fbref.com/en/matches/71c81187/Palermo-Cremonese-August-31-2018-Serie-B,0,0,3,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,2018-2019
2018-09-01,Padova,Venezia,1,0,NA,NA,8696,Davide Ghersini,https://fbref.com/en/matches/dea438e2/Padova-Venezia-September-1-2018-Serie-B,0,0,4,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2018-2019
2018-09-01,Carpi,Cittadella,0,1,NA,NA,1500,Lorenzo Illuzzi,https://fbref.com/en/matches/b83db43a/Carpi-Cittadella-September-1-2018-Serie-B,0,0,4,0,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,NA,NA,NA,2018-2019
2018-09-01,Spezia,Brescia,3,2,NA,NA,5105,Luca Massimi,https://fbref.com/en/matches/1f974f0c/Spezia-Brescia-September-1-2018-Serie-B,0,0,3,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2018-2019
2018-09-01,Cosenza,Hellas Verona,0,3,NA,NA,2,Fabio Piscopo,https://fbref.com/en/matches/8fd03979/Cosenza-Hellas-Verona-September-1-2018-Serie-B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-2019
2018-09-02,Pescara,Livorno,2,1,NA,NA,5956,Lorenzo Maggioni,https://fbref.com/en/matches/e49cd2c3/Pescara-Livorno-September-2-2018-Serie-B,2,2,3,0,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,2018-2019
2018-09-02,Crotone,Foggia,4,1,NA,NA,5711,Daniele Minelli,https://fbref.com/en/matches/3136ae4c/Crotone-Foggia-September-2-2018-Serie-B,0,0,1,0,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,2018-2019
2018-09-02,Perugia,Ascoli,2,0,NA,NA,8681,Francesco Guccini,https://fbref.com/en/matches/ae7ae7cf/Perugia-Ascoli-September-2-2018-Serie-B,0,0,2,1,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2018-2019
