date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2019-08-24,PAS Lamia,Panathinaikos,1,1,NA,NA,2612,Manolis Skoulas,https://fbref.com/en/matches/eb60b52d/PAS-Lamia-Panathinaikos-August-24-2019-Super-League-Greece,0,0,2,0,NA,NA,NA,NA,NA,1,1,3,0,NA,NA,NA,NA,NA,2019-2020
2019-08-24,Aris,OFI Crete,1,1,NA,NA,12306,Evangelos Manouhos,https://fbref.com/en/matches/9b0290ca/Aris-OFI-Crete-August-24-2019-Super-League-Greece,0,1,1,0,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,NA,NA,NA,2019-2020
2019-08-24,Olympiacos,Asteras Tripoli,1,0,NA,NA,18921,Stefanos Koubarakis,https://fbref.com/en/matches/efc9600a/Olympiacos-Asteras-Tripoli-August-24-2019-Super-League-Greece,1,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,2019-2020
2019-08-25,Atromitos,Larissa,1,1,NA,NA,972,Vasilis Fotias ,https://fbref.com/en/matches/6b60f018/Atromitos-Larissa-August-25-2019-Super-League-Greece,0,1,2,0,NA,NA,NA,NA,NA,0,0,5,0,NA,NA,NA,NA,NA,2019-2020
2019-08-25,Panionios,Volos NFC,1,2,NA,NA,1512,Praxiteles Zachariadis,https://fbref.com/en/matches/0e567228/Panionios-Volos-NFC-August-25-2019-Super-League-Greece,0,0,2,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2019-2020
2019-08-25,PAOK,Panetolikos,2,1,NA,NA,17968,Aristotelis Diamantopoulos,https://fbref.com/en/matches/1821287b/PAOK-Panetolikos-August-25-2019-Super-League-Greece,0,0,1,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2019-2020
2019-08-25,AEK Athens,Xanthi,1,2,NA,NA,10238,Ioannis Papadopoulos,https://fbref.com/en/matches/cd7da1ac/AEK-Athens-Xanthi-August-25-2019-Super-League-Greece,0,0,5,1,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,NA,NA,NA,2019-2020
2019-08-31,Panetolikos,Xanthi,1,2,NA,NA,2118,Georgios Tzovaras,https://fbref.com/en/matches/37ced4be/Panetolikos-Xanthi-August-31-2019-Super-League-Greece,1,1,0,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2019-2020
2019-08-31,Panathinaikos,OFI Crete,1,3,NA,NA,5039,Thanasis Tzilos,https://fbref.com/en/matches/54a44810/Panathinaikos-OFI-Crete-August-31-2019-Super-League-Greece,1,1,6,1,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2019-2020
2019-08-31,Volos NFC,Aris,1,0,NA,NA,1677,Georgios Kominis,https://fbref.com/en/matches/d967db61/Volos-NFC-Aris-August-31-2019-Super-League-Greece,1,1,0,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2019-2020
2019-09-01,PAOK,Panionios,2,1,NA,NA,15793,Anastasios Papapetrou,https://fbref.com/en/matches/c0c84b21/PAOK-Panionios-September-1-2019-Super-League-Greece,0,0,1,0,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2019-2020
2019-09-01,Larissa,Olympiacos,0,1,NA,NA,3883,Angelos Evangelo u,https://fbref.com/en/matches/b10ae4a3/Larissa-Olympiacos-September-1-2019-Super-League-Greece,0,0,2,0,NA,NA,NA,NA,NA,1,1,2,0,NA,NA,NA,NA,NA,2019-2020
2019-09-01,PAS Lamia,Atromitos,2,2,NA,NA,1465,Athanasios Sezos,https://fbref.com/en/matches/6096afc1/PAS-Lamia-Atromitos-September-1-2019-Super-League-Greece,1,1,2,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2019-2020
2019-09-01,Asteras Tripoli,AEK Athens,2,3,NA,NA,3825,Tasos Sidiropoulos,https://fbref.com/en/matches/e5477e66/Asteras-Tripoli-AEK-Athens-September-1-2019-Super-League-Greece,1,1,4,0,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,NA,NA,NA,2019-2020
