date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,season
2015-08-22,AEL Kalloni,Iraklis,0,1,NA,NA,1151,Dimitros Styliaras,https://fbref.com/en/matches/c09da9c2/AEL-Kalloni-Iraklis-Thessaloniki-August-22-2015-Super-League-Greece,0,0,3,0,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,NA,2015-2016
2015-08-22,Panthrakikos,Asteras Tripoli,0,2,NA,NA,1167,Ioannis Papadopoulos,https://fbref.com/en/matches/a2865382/Panthrakikos-Asteras-Tripoli-August-22-2015-Super-League-Greece,0,0,1,0,NA,NA,NA,NA,NA,0,0,7,1,NA,NA,NA,NA,NA,2015-2016
2015-08-22,AEK Athens,Platanias,3,0,NA,NA,15868,Georgios Kominis,https://fbref.com/en/matches/7fa48c39/AEK-Athens-Platanias-August-22-2015-Super-League-Greece,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2015-2016
2015-08-23,PAOK,Skoda Xanthi,0,0,NA,NA,13309,Michael Koukoulakis,https://fbref.com/en/matches/2c93d7e1/PAOK-Skoda-Xanthi-August-23-2015-Super-League-Greece,0,0,2,0,NA,NA,NA,NA,NA,0,0,5,0,NA,NA,NA,NA,NA,2015-2016
2015-08-23,Atromitos,Levadiakos,1,0,NA,NA,553,Alexandros Aretopoulos,https://fbref.com/en/matches/3419ca1e/Atromitos-Levadiakos-August-23-2015-Super-League-Greece,0,0,4,0,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2015-2016
2015-08-23,Veria,PAS Giannina,1,1,NA,NA,827,Athanassios Tzilos,https://fbref.com/en/matches/50b635ef/Veria-PAS-Giannina-August-23-2015-Super-League-Greece,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2015-2016
2015-08-23,Olympiacos,Panionios,3,0,NA,NA,21807,Ioannis Delfakis,https://fbref.com/en/matches/44da6dda/Olympiacos-Panionios-August-23-2015-Super-League-Greece,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2015-2016
2015-08-24,Panetolikos,Panathinaikos,1,2,NA,NA,4160,Tasos Sidiropoulos,https://fbref.com/en/matches/de4c4494/Panetolikos-Panathinaikos-August-24-2015-Super-League-Greece,1,1,4,0,NA,NA,NA,NA,NA,0,0,4,0,NA,NA,NA,NA,NA,2015-2016
2015-08-29,Panthrakikos,Veria,0,2,NA,NA,1069,Ilias Spathas,https://fbref.com/en/matches/1e7471d9/Panthrakikos-Veria-August-29-2015-Super-League-Greece,0,0,2,0,NA,NA,NA,NA,NA,1,1,3,0,NA,NA,NA,NA,NA,2015-2016
2015-08-29,Levadiakos,Olympiacos,0,2,NA,NA,4931,Marios Labropoulos,https://fbref.com/en/matches/c6d86fd0/Levadiakos-Olympiacos-August-29-2015-Super-League-Greece,0,0,4,0,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,2015-2016
2015-08-29,Skoda Xanthi,AEK Athens,0,0,NA,NA,2978,Georgios Kizas,https://fbref.com/en/matches/3d0e0ff2/Skoda-Xanthi-AEK-Athens-August-29-2015-Super-League-Greece,0,0,4,0,NA,NA,NA,NA,NA,0,0,5,0,NA,NA,NA,NA,NA,2015-2016
2015-08-30,Panathinaikos,AEL Kalloni,4,0,NA,NA,7968,Spyros Selimos,https://fbref.com/en/matches/9a157a58/Panathinaikos-AEL-Kalloni-August-30-2015-Super-League-Greece,0,0,2,0,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,2015-2016
