true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.5532174593798225,0.4245155752717602,0.5288496276834784,-0.024367831696344044,5.937912215813495e-4,0.26023391812864666,-0.2929835412511758,0.08583935544407945,-0.5,0.1
