method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0.5,0.5842707663197662,0.7343585770727642,0.2343585770727642,0.05492394264757076,0.8093399094079693,0.3093399094079693,0.09569117955253065,1.2690058479532147,0.7690058479532147,0.5913699941862428,-0.8,1.161834242728283
