true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.17583225980104852,0.1346413188070241,0.14412633414688347,-0.03170592565416505,0.0010052657215874415,0.2982456140350891,0.12241335423404057,0.014985029294828698,0,0
