true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.0771103627110337,0.06189602972902444,0.06385173002516442,-0.013258632685869284,1.7579134069880135e-4,0.403508771929824,0.32639840921879026,0.10653592154055687,0,0.1
