true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.17252921161861393,0.16445501346983413,0.17875054046207217,0.006221328843458246,3.870493257844552e-5,-0.34795321637427434,-0.5204824279928882,0.2709019578493721,-0.5,0
