true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.22132355531484743,0.2761126407027308,0.317996315697493,0.09667276038264555,0.009345622600000403,0.36549707602340886,0.14417352070856143,0.020786004073501993,-0.5,0.1
