true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.06283691451190537,0.06773090916245687,0.0700773217304742,0.007240407218568834,5.242349669070368e-5,0.22807017543860136,0.165233260926696,0.0273020305164696,0.5,0
