true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.39597663399799415,0.42780316029780585,0.5338841219560275,0.13790748795803337,0.01901847523489512,1.05555555555556,0.6595789215575658,0.43504435376304157,0.5,0
