true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.5255948192479704,0.6243071694799981,0.8669520279027363,0.34135720865476593,0.11652474390057341,1.7046783625730964,1.179083543325126,1.3902380021401346,-0.5,0
