true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.24617843945505588,0.1969159146455234,0.21764165057139961,-0.028536788883656267,8.143483197903679e-4,0.5497076023391899,0.303529162884134,0.09212995272114316,-0.5,0
