true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.10629710531950107,0.07194116790280293,0.07459212169592888,-0.031704983623572186,0.0010052059865709804,1.2543859649122782,1.1480888595927772,1.3181080295210437,0,0
