method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0.5,0.6140263028224984,0.8927192245238234,0.39271922452382335,0.15422838931059318,1.0089807578369236,0.5089807578369236,0.2590614118482491,0.7076023391812908,0.20760233918129078,0.0430987312335437,-0.8,1.3498588075760032
