method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivnorm,0.25,0.024977950725007813,0.12847981950283316,-0.12152018049716684,0.014767154268064008,0.12871123855661593,-0.12128876144338407,0.01471096365247013,0.7485380116959008,0.49853801169590084,0.24854014910570216,-0.4,NA
