true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.23441962572216743,0.22796078274110362,0.2560360661748535,0.021616440452686098,4.6727049784452395e-4,-0.1257309941520483,-0.3601506198742157,0.1297084689957818,-0.5,0.1
