method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0.25,0.46817382182928957,0.7113000415995034,0.46130004159950344,0.2127977283797036,0.7954693054292101,0.5454693054292101,0.29753676316542493,0.5614035087719416,0.31140350877194156,0.09697214527547668,0,1.161834242728283
