true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.13726007603705978,0.1071444387136607,0.11309501688130941,-0.024165059155750374,5.839500840009149e-4,0.026315789473680063,-0.11094428656337972,0.012308634721057319,-0.5,0
