method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0.25,0.3851302541827927,0.46945617353136515,0.21945617353136515,0.048161012101028654,0.5010328981878195,0.2510328981878195,0.06301751597257614,0.549707602339173,0.29970760233917304,0.08982464689989589,-0.4,1.161834242728283
