true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.3673717850512418,0.3928112445920222,0.481138789985575,0.11376700493433323,0.0129429314117286,1.4210526315789604,1.0536808465277185,1.1102433263393696,0.5,0
