method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0,-0.06755114866424548,-0.06637235066940195,-0.06637235066940195,0.004405288933382061,-0.07355603944201243,-0.07355603944201243,0.005410490938394888,-0.4736842105263126,-0.4736842105263126,0.22437673130193603,-0.8,1
