true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.44682763656727315,0.474941452399595,0.607920054869042,0.16109241830176885,0.02595076723431207,0.12865497076022894,-0.3181726658070442,0.10123384526676102,0.5,0
