method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0,0.23289510445920006,0.23870369859913754,0.23870369859913754,0.056979455724907896,0.27262449803529376,0.27262449803529376,0.07432411692899589,-0.30409356725147024,-0.30409356725147024,0.09247289764372446,0,1.161834242728283
