true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.48040435577443286,0.48533241504242103,0.6247149987941121,0.14431064301967922,0.02082556168875329,-0.1725146198830411,-0.6529189756574739,0.426303188773605,0.5,0
