true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.12431131061379527,0.11390275502707801,0.12064314267318843,-0.0036681679406068424,1.3455456040495844e-5,0.04970760233919101,-0.07460370827460426,0.005565713288322257,-0.5,0
