true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.12925025169431031,0.13803940589089256,0.14802078816477393,0.018770536470463617,3.5233303938900473e-4,-1.3304093567251558,-1.4596596084194662,2.1306061724512695,-0.5,0
