true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.11018398669944732,0.1285118207534042,0.13713486300257238,0.026950876303125065,7.263497335063482e-4,0.19883040935675217,0.08864642265730485,0.007858188249937531,0,0
