true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.5817842062442953,0.4902170896263179,0.6326706173402077,0.05088641109591241,0.0025894268342221975,0.014619883040953003,-0.5671643232033423,0.3216753695147053,-0.5,0
