true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.1436060212293103,0.177986855816766,0.1948096163350601,0.051203595105749816,0.0026218081517535665,1.046783625730984,0.9031776045016736,0.8157297852733816,0,0.1
