method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivnorm,0.5,0.08337197970256174,0.43921456418564375,-0.06078543581435625,0.0036948692071412234,0.4422154627431227,-0.05778453725687732,0.0033390527459914434,0.5087719298245538,0.00877192982455377,7.694675284689594e-5,-0.8,NA
