true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.38585385679664086,0.49705229037968474,0.6438684749794075,0.2580146181827666,0.06657154319599884,0.9795321637426979,0.593678306946057,0.35245393213833676,0.5,0
