true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.27611456734234835,0.34762451461651084,0.41570057505490343,0.13958600771255508,0.01948425354912949,0.7192982456140344,0.4431836782716861,0.19641177268642138,0.5,0
